Conference,Year,DOI,Author,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper,AuthorsFirstName,Gender
InfoVis,2004,10.1109/INFVIS.2004.19,vedran sabol,3,Middle,4,1,vedran
InfoVis,2004,10.1109/INFVIS.2004.19,keith andrews,4,Middle,12,1,keith
InfoVis,2004,10.1109/INFVIS.2004.19,werner klieber,5,Last,3,1,werner
InfoVis,2004,10.1109/INFVIS.2004.2,matthias kreuseler,1,First,7,2,matthias
InfoVis,2004,10.1109/INFVIS.2004.2,thomas nocke,2,Middle,2,1,thomas
InfoVis,2004,10.1109/INFVIS.2004.2,heidrun schumann,3,Last,15,2,heidrun
InfoVis,2004,10.1109/INFVIS.2004.21,michael j. mcguffin,1,First,3,2,michael
InfoVis,2004,10.1109/INFVIS.2004.21,gord davison,2,Middle,1,1,gord
InfoVis,2004,10.1109/INFVIS.2004.21,ravin balakrishnan,3,Last,11,2,ravin
InfoVis,2004,10.1109/INFVIS.2004.25,lucian voinea,1,First,5,1,lucian
InfoVis,2004,10.1109/INFVIS.2004.25,alexandru telea,2,Middle,8,5,alexandru
InfoVis,2004,10.1109/INFVIS.2004.25,jarke j. van wijk,3,Last,22,20,jarke
InfoVis,2004,10.1109/INFVIS.2004.27,thomas kapler,1,First,1,1,thomas
InfoVis,2004,10.1109/INFVIS.2004.27,william wright,2,Last,8,1,william
InfoVis,2004,10.1109/INFVIS.2004.3,jinwook seo,1,First,4,1,jinwook
InfoVis,2004,10.1109/INFVIS.2004.3,ben shneiderman,2,Last,33,4,ben
InfoVis,2004,10.1109/INFVIS.2004.43,frank van ham,1,First,4,4,frank
InfoVis,2004,10.1109/INFVIS.2004.43,jarke j. van wijk,2,Last,22,21,jarke
InfoVis,2004,10.1109/INFVIS.2004.46,james abello,1,First,14,3,james
InfoVis,2004,10.1109/INFVIS.2004.46,frank van ham,2,Last,4,5,frank
InfoVis,2004,10.1109/INFVIS.2004.47,yves chiricota,1,First,12,2,yves
InfoVis,2004,10.1109/INFVIS.2004.47,fabien jourdan,2,Middle,2,2,fabien
InfoVis,2004,10.1109/INFVIS.2004.47,guy melançon,3,Last,13,3,guy
InfoVis,2004,10.1109/INFVIS.2004.49,stephen g. kobourov,1,First,7,1,stephen
InfoVis,2004,10.1109/INFVIS.2004.49,kevin wampler,2,Last,2,1,kevin
InfoVis,2004,10.1109/INFVIS.2004.5,purvi saraiya,1,First,1,1,purvi
InfoVis,2004,10.1109/INFVIS.2004.5,chris north 0001,2,Middle,9,5,chris
InfoVis,2004,10.1109/INFVIS.2004.5,karen duca,3,Last,1,1,karen
InfoVis,2004,10.1109/INFVIS.2004.52,nathan gossett,1,First,1,1,nathan
InfoVis,2004,10.1109/INFVIS.2004.52,baoquan chen,2,Last,8,5,baoquan
InfoVis,2004,10.1109/INFVIS.2004.57,roland heilmann,1,First,4,1,roland
InfoVis,2004,10.1109/INFVIS.2004.57,daniel a. keim,2,Middle,14,9,daniel
InfoVis,2004,10.1109/INFVIS.2004.57,christian panse,3,Middle,3,2,christian
InfoVis,2004,10.1109/INFVIS.2004.57,mike sips,4,Last,2,1,mike
InfoVis,2004,10.1109/INFVIS.2004.59,melanie tory,1,First,4,3,melanie
InfoVis,2004,10.1109/INFVIS.2004.59,torsten möller,2,Last,9,10,torsten
InfoVis,2004,10.1109/INFVIS.2004.60,matt williams,1,First,1,1,matt
InfoVis,2004,10.1109/INFVIS.2004.60,tamara munzner,2,Last,11,4,tamara
InfoVis,2004,10.1109/INFVIS.2004.64,jean-daniel fekete,1,First,10,3,jean-daniel
InfoVis,2004,10.1109/INFVIS.2004.65,andrew vande moere,1,First,4,1,andrew
InfoVis,2004,10.1109/INFVIS.2004.66,emden r. gansner,1,First,28,1,emden
InfoVis,2004,10.1109/INFVIS.2004.66,yehuda koren,2,Middle,5,3,yehuda
InfoVis,2004,10.1109/INFVIS.2004.66,stephen c. north,3,Last,23,3,stephen
InfoVis,2004,10.1109/INFVIS.2004.68,almir olivette artero,1,First,1,1,almir
InfoVis,2004,10.1109/INFVIS.2004.68,maria cristina ferreira de oliveira,2,Middle,11,1,maria
InfoVis,2004,10.1109/INFVIS.2004.68,haim levkowitz,3,Last,14,2,haim
InfoVis,2004,10.1109/INFVIS.2004.70,alfred kobsa,1,First,22,2,alfred
InfoVis,2004,10.1109/INFVIS.2004.71,jing yang 0001,1,First,3,3,jing
InfoVis,2004,10.1109/INFVIS.2004.71,anilkumar patro,2,Middle,2,1,anilkumar
InfoVis,2004,10.1109/INFVIS.2004.71,shiping huang,3,Middle,2,1,shiping
InfoVis,2004,10.1109/INFVIS.2004.71,nishant k. mehta,4,Middle,1,1,nishant
InfoVis,2004,10.1109/INFVIS.2004.71,matthew o. ward,5,Middle,23,12,matthew
InfoVis,2004,10.1109/INFVIS.2004.71,elke a. rundensteiner,6,Last,17,7,elke
InfoVis,2004,10.1109/INFVIS.2004.8,fernanda b. viégas,1,First,6,1,fernanda
InfoVis,2004,10.1109/INFVIS.2004.8,ethan perry,2,Middle,1,1,ethan
InfoVis,2004,10.1109/INFVIS.2004.8,ethan howe,3,Middle,1,1,ethan
InfoVis,2004,10.1109/INFVIS.2004.8,judith s. donath,4,Last,11,1,judith
Vis,2004,10.1109/VISUAL.2004.101,hui xie 0001,1,First,4,2,hui
Vis,2004,10.1109/VISUAL.2004.101,kevin t. mcdonnell,2,Middle,8,2,kevin
Vis,2004,10.1109/VISUAL.2004.101,hong qin,3,Last,11,4,hong
Vis,2004,10.1109/VISUAL.2004.102,ken museth,1,First,4,3,ken
Vis,2004,10.1109/VISUAL.2004.102,santiago v. lombeyda,2,Last,6,1,santiago
Vis,2004,10.1109/VISUAL.2004.103,chandrajit l. bajaj,1,First,20,7,chandrajit
Vis,2004,10.1109/VISUAL.2004.103,peter djeu,2,Middle,1,1,peter
Vis,2004,10.1109/VISUAL.2004.103,vinay siddavanahalli,3,Middle,3,2,vinay
Vis,2004,10.1109/VISUAL.2004.103,anthony thane,4,Last,1,1,anthony
Vis,2004,10.1109/VISUAL.2004.104,matús straka,1,First,2,1,matús
Vis,2004,10.1109/VISUAL.2004.104,michal cervenanský,2,Middle,1,1,michal
Vis,2004,10.1109/VISUAL.2004.104,alexandra la cruz,3,Middle,2,1,alexandra
Vis,2004,10.1109/VISUAL.2004.104,arnold köchl,4,Middle,2,1,arnold
Vis,2004,10.1109/VISUAL.2004.104,milos srámek,5,Middle,12,3,milos
Vis,2004,10.1109/VISUAL.2004.104,m. eduard gröller,6,Middle,14,15,m.
Vis,2004,10.1109/VISUAL.2004.104,dominik fleischmann,7,Last,4,5,dominik
Vis,2004,10.1109/VISUAL.2004.105,xiaoqiang zheng,1,First,9,3,xiaoqiang
Vis,2004,10.1109/VISUAL.2004.105,alex t. pang,2,Last,15,15,alex
Vis,2004,10.1109/VISUAL.2004.106,liying sun,1,First,1,1,liying
Vis,2004,10.1109/VISUAL.2004.106,rajesh batra,2,Middle,7,3,rajesh
Vis,2004,10.1109/VISUAL.2004.106,xiaolei shi,3,Middle,3,1,xiaolei
Vis,2004,10.1109/VISUAL.2004.106,lambertus hesselink,4,Last,16,9,lambertus
Vis,2004,10.1109/VISUAL.2004.107,christoph garth,1,First,1,1,christoph
Vis,2004,10.1109/VISUAL.2004.107,xavier tricoche,2,Middle,6,4,xavier
Vis,2004,10.1109/VISUAL.2004.107,gerik scheuermann,3,Last,8,9,gerik
Vis,2004,10.1109/VISUAL.2004.110,jinzhu gao,1,First,4,2,jinzhu
Vis,2004,10.1109/VISUAL.2004.110,han-wei shen,2,Middle,11,12,han-wei
Vis,2004,10.1109/VISUAL.2004.110,jian huang 0007,3,Middle,2,2,jian
Vis,2004,10.1109/VISUAL.2004.110,james arthur kohl,4,Last,15,2,james
Vis,2004,10.1109/VISUAL.2004.112,ken brodlie,1,First,23,5,ken
Vis,2004,10.1109/VISUAL.2004.112,david a. duce,2,Middle,23,1,david
Vis,2004,10.1109/VISUAL.2004.112,julian r. gallop,3,Middle,24,1,julian
Vis,2004,10.1109/VISUAL.2004.112,musbah shahop sagar,4,Middle,2,1,musbah
Vis,2004,10.1109/VISUAL.2004.112,j. p. r. b. walton,5,Middle,5,2,j.
Vis,2004,10.1109/VISUAL.2004.112,jason d. wood,6,Last,9,3,jason
Vis,2004,10.1109/VISUAL.2004.113,xavier tricoche,1,First,6,5,xavier
Vis,2004,10.1109/VISUAL.2004.113,christoph garth,2,Middle,1,2,christoph
Vis,2004,10.1109/VISUAL.2004.113,gordon l. kindlmann,3,Middle,9,6,gordon
Vis,2004,10.1109/VISUAL.2004.113,eduard deines,4,Middle,1,1,eduard
Vis,2004,10.1109/VISUAL.2004.113,gerik scheuermann,5,Middle,8,10,gerik
Vis,2004,10.1109/VISUAL.2004.113,markus rütten,6,Middle,6,2,markus
Vis,2004,10.1109/VISUAL.2004.113,charles d. hansen,7,Last,18,16,charles
Vis,2004,10.1109/VISUAL.2004.115,patricia crossno,1,First,9,7,patricia
Vis,2004,10.1109/VISUAL.2004.115,david h. rogers,2,Middle,3,2,david
Vis,2004,10.1109/VISUAL.2004.115,rebecca m. brannon,3,Middle,1,1,rebecca
Vis,2004,10.1109/VISUAL.2004.115,david coblentz,4,Last,1,1,david
Vis,2004,10.1109/VISUAL.2004.120,nate hoobler,1,First,1,1,nate
Vis,2004,10.1109/VISUAL.2004.120,greg humphreys,2,Middle,6,2,greg
Vis,2004,10.1109/VISUAL.2004.120,maneesh agrawala,3,Last,10,2,maneesh
Vis,2004,10.1109/VISUAL.2004.121,kay a. robbins,1,First,16,3,kay
Vis,2004,10.1109/VISUAL.2004.121,mark a. robinson,2,Middle,1,1,mark
Vis,2004,10.1109/VISUAL.2004.121,david m. senseman,3,Last,17,2,david
Vis,2004,10.1109/VISUAL.2004.122,david crawford,1,First,24,1,david
Vis,2004,10.1109/VISUAL.2004.122,kwan-liu ma,2,Middle,15,18,kwan-liu
Vis,2004,10.1109/VISUAL.2004.122,min-yu huang,3,Middle,1,1,min-yu
Vis,2004,10.1109/VISUAL.2004.122,scott klasky,4,Middle,12,1,scott
Vis,2004,10.1109/VISUAL.2004.122,stéphane ethier,5,Last,2,1,stéphane
Vis,2004,10.1109/VISUAL.2004.127,martin hering-bertram,1,First,5,4,martin
Vis,2004,10.1109/VISUAL.2004.128,filip sadlo,1,First,1,1,filip
Vis,2004,10.1109/VISUAL.2004.128,ronald peikert,2,Middle,18,6,ronald
Vis,2004,10.1109/VISUAL.2004.128,etienne parkinson,3,Last,1,1,etienne
Vis,2004,10.1109/VISUAL.2004.13,qiang du 0001,1,First,13,1,qiang
Vis,2004,10.1109/VISUAL.2004.13,xiaoqiang wang,2,Last,1,1,xiaoqiang
Vis,2004,10.1109/VISUAL.2004.15,william j. schroeder,1,First,14,9,william
Vis,2004,10.1109/VISUAL.2004.15,berk geveci,2,Middle,4,1,berk
Vis,2004,10.1109/VISUAL.2004.15,mathieu malaterre,3,Last,1,1,mathieu
Vis,2004,10.1109/VISUAL.2004.18,marcus a. magnor,1,First,7,1,marcus
Vis,2004,10.1109/VISUAL.2004.18,gordon l. kindlmann,2,Middle,9,7,gordon
Vis,2004,10.1109/VISUAL.2004.18,charles d. hansen,3,Last,18,17,charles
Vis,2004,10.1109/VISUAL.2004.23,sameep mehta,1,First,2,1,sameep
Vis,2004,10.1109/VISUAL.2004.23,kaden hazzard,2,Middle,2,1,kaden
Vis,2004,10.1109/VISUAL.2004.23,raghu machiraju,3,Middle,12,8,raghu
Vis,2004,10.1109/VISUAL.2004.23,srinivasan parthasarathy 0001,4,Middle,19,1,srinivasan
Vis,2004,10.1109/VISUAL.2004.23,john wilkins,5,Last,6,1,john
Vis,2004,10.1109/VISUAL.2004.24,feng qiu,1,First,2,1,feng
Vis,2004,10.1109/VISUAL.2004.24,ye zhao,2,Middle,2,2,ye
Vis,2004,10.1109/VISUAL.2004.24,zhe fan,3,Middle,2,2,zhe
Vis,2004,10.1109/VISUAL.2004.24,xiaoming wei,4,Middle,4,4,xiaoming
Vis,2004,10.1109/VISUAL.2004.24,haik lorenz,5,Middle,1,1,haik
Vis,2004,10.1109/VISUAL.2004.24,jianning wang,6,Middle,3,2,jianning
Vis,2004,10.1109/VISUAL.2004.24,suzanne yoakum-stover,7,Middle,2,1,suzanne
Vis,2004,10.1109/VISUAL.2004.24,arie e. kaufman,8,Middle,29,36,arie
Vis,2004,10.1109/VISUAL.2004.24,klaus mueller,9,Last,9,11,klaus
Vis,2004,10.1109/VISUAL.2004.25,allen r. sanderson,1,First,2,1,allen
Vis,2004,10.1109/VISUAL.2004.25,christopher r. johnson 0001,2,Middle,13,7,christopher
Vis,2004,10.1109/VISUAL.2004.25,robert michael kirby,3,Last,6,4,robert
Vis,2004,10.1109/VISUAL.2004.27,nan zhang 0011,1,First,5,1,nan
Vis,2004,10.1109/VISUAL.2004.27,wei hong 0006,2,Middle,2,1,wei
Vis,2004,10.1109/VISUAL.2004.27,arie e. kaufman,3,Last,29,37,arie
Vis,2004,10.1109/VISUAL.2004.28,gregory m. nielson,1,First,21,12,gregory
Vis,2004,10.1109/VISUAL.2004.29,bartosz von rymon-lipinski,1,First,4,1,bartosz
Vis,2004,10.1109/VISUAL.2004.29,nils hanssen,2,Middle,4,1,nils
Vis,2004,10.1109/VISUAL.2004.29,thomas jansen 0005,3,Middle,4,1,thomas
Vis,2004,10.1109/VISUAL.2004.29,lutz ritter,4,Middle,4,1,lutz
Vis,2004,10.1109/VISUAL.2004.29,erwin keeve,5,Last,9,2,erwin
Vis,2004,10.1109/VISUAL.2004.3,simon stegmaier,1,First,4,2,simon
Vis,2004,10.1109/VISUAL.2004.3,thomas ertl,2,Last,16,20,thomas
Vis,2004,10.1109/VISUAL.2004.30,david akers,1,First,3,2,david
Vis,2004,10.1109/VISUAL.2004.30,anthony j. sherbondy,2,Middle,4,2,anthony
Vis,2004,10.1109/VISUAL.2004.30,rachel mackenzie,3,Middle,1,1,rachel
Vis,2004,10.1109/VISUAL.2004.30,robert f. dougherty,4,Middle,1,1,robert
Vis,2004,10.1109/VISUAL.2004.30,brian a. wandell,5,Last,18,1,brian
Vis,2004,10.1109/VISUAL.2004.32,michael griebel,1,First,13,2,michael
Vis,2004,10.1109/VISUAL.2004.32,tobias preußer,2,Middle,6,4,tobias
Vis,2004,10.1109/VISUAL.2004.32,martin rumpf,3,Middle,13,5,martin
Vis,2004,10.1109/VISUAL.2004.32,marc alexander schweitzer,4,Middle,5,1,marc
Vis,2004,10.1109/VISUAL.2004.32,alexandru telea,5,Last,8,6,alexandru
Vis,2004,10.1109/VISUAL.2004.34,kristina santilli,1,First,1,1,kristina
Vis,2004,10.1109/VISUAL.2004.34,karen g. bemis,2,Middle,7,3,karen
Vis,2004,10.1109/VISUAL.2004.34,deborah silver,3,Middle,17,8,deborah
Vis,2004,10.1109/VISUAL.2004.34,jamshed dastur,4,Middle,1,1,jamshed
Vis,2004,10.1109/VISUAL.2004.34,peter a. rona,5,Last,7,3,peter
Vis,2004,10.1109/VISUAL.2004.35,lujin wang,1,First,5,1,lujin
Vis,2004,10.1109/VISUAL.2004.35,klaus mueller,2,Last,9,12,klaus
Vis,2004,10.1109/VISUAL.2004.36,ho-lun cheng,1,First,7,1,ho-lun
Vis,2004,10.1109/VISUAL.2004.36,xinwei shi,2,Last,1,1,xinwei
Vis,2004,10.1109/VISUAL.2004.37,miguel a. otaduy,1,First,4,2,miguel
Vis,2004,10.1109/VISUAL.2004.37,nitin jain,2,Middle,6,1,nitin
Vis,2004,10.1109/VISUAL.2004.37,avneesh sud,3,Middle,3,1,avneesh
Vis,2004,10.1109/VISUAL.2004.37,ming c. lin,4,Last,15,3,ming
Vis,2004,10.1109/VISUAL.2004.38,wei chen 0001,1,First,2,1,wei
Vis,2004,10.1109/VISUAL.2004.38,ren liu,2,Middle,1,1,ren
Vis,2004,10.1109/VISUAL.2004.38,matthias zwicker,3,Middle,5,2,matthias
Vis,2004,10.1109/VISUAL.2004.38,hanspeter pfister,4,Last,13,5,hanspeter
Vis,2004,10.1109/VISUAL.2004.46,dennis jen,1,First,2,1,dennis
Vis,2004,10.1109/VISUAL.2004.46,peter parente,2,Middle,1,1,peter
Vis,2004,10.1109/VISUAL.2004.46,jonathan robbins,3,Middle,1,1,jonathan
Vis,2004,10.1109/VISUAL.2004.46,chris weigle,4,Middle,9,2,chris
Vis,2004,10.1109/VISUAL.2004.46,russell m. taylor ii,5,Middle,12,2,russell
Vis,2004,10.1109/VISUAL.2004.46,alain burette,6,Middle,1,1,alain
Vis,2004,10.1109/VISUAL.2004.46,richard weinberg,7,Last,27,1,richard
Vis,2004,10.1109/VISUAL.2004.47,steven schkolne,1,First,6,1,steven
Vis,2004,10.1109/VISUAL.2004.47,hiroshi ishii 0001,2,Middle,15,1,hiroshi
Vis,2004,10.1109/VISUAL.2004.47,peter schröder,3,Last,15,5,peter
Vis,2004,10.1109/VISUAL.2004.48,ivan viola,1,First,3,2,ivan
Vis,2004,10.1109/VISUAL.2004.48,armin kanitsar,2,Middle,4,6,armin
Vis,2004,10.1109/VISUAL.2004.48,m. eduard gröller,3,Last,14,16,m.
Vis,2004,10.1109/VISUAL.2004.5,gregory l. schussman,1,First,8,3,gregory
Vis,2004,10.1109/VISUAL.2004.5,kwan-liu ma,2,Last,15,19,kwan-liu
Vis,2004,10.1109/VISUAL.2004.50,augusto román,1,First,1,1,augusto
Vis,2004,10.1109/VISUAL.2004.50,gaurav garg,2,Middle,4,1,gaurav
Vis,2004,10.1109/VISUAL.2004.50,marc levoy,3,Last,28,1,marc
Vis,2004,10.1109/VISUAL.2004.51,steffen prohaska,1,First,3,2,steffen
Vis,2004,10.1109/VISUAL.2004.51,andrei hutanu,2,Middle,1,1,andrei
Vis,2004,10.1109/VISUAL.2004.51,ralf kähler,3,Middle,3,2,ralf
Vis,2004,10.1109/VISUAL.2004.51,hans-christian hege,4,Last,14,6,hans-christian
Vis,2004,10.1109/VISUAL.2004.52,yarden livnat,1,First,9,5,yarden
Vis,2004,10.1109/VISUAL.2004.52,xavier tricoche,2,Last,6,6,xavier
Vis,2004,10.1109/VISUAL.2004.55,david ellsworth,1,First,16,3,david
Vis,2004,10.1109/VISUAL.2004.55,bryan green,2,Middle,1,1,bryan
Vis,2004,10.1109/VISUAL.2004.55,patrick j. moran,3,Last,11,4,patrick
Vis,2004,10.1109/VISUAL.2004.56,matej mlejnek,1,First,3,1,matej
Vis,2004,10.1109/VISUAL.2004.56,anna vilanova,2,Middle,5,4,anna
Vis,2004,10.1109/VISUAL.2004.56,m. eduard gröller,3,Last,14,17,m.
Vis,2004,10.1109/VISUAL.2004.58,dirc rose,1,First,5,2,dirc
Vis,2004,10.1109/VISUAL.2004.58,katrin bidmon,2,Middle,2,1,katrin
Vis,2004,10.1109/VISUAL.2004.58,thomas ertl,3,Last,16,21,thomas
Vis,2004,10.1109/VISUAL.2004.59,robert s. laramee,1,First,4,2,robert
Vis,2004,10.1109/VISUAL.2004.59,daniel weiskopf,2,Middle,8,5,daniel
Vis,2004,10.1109/VISUAL.2004.59,jürgen schneider,3,Middle,8,1,jürgen
Vis,2004,10.1109/VISUAL.2004.59,helwig hauser,4,Last,5,9,helwig
Vis,2004,10.1109/VISUAL.2004.62,chang ha lee,1,First,4,1,chang
Vis,2004,10.1109/VISUAL.2004.62,xuejun hao,2,Middle,4,1,xuejun
Vis,2004,10.1109/VISUAL.2004.62,amitabh varshney,3,Last,13,8,amitabh
Vis,2004,10.1109/VISUAL.2004.63,sarang lakare,1,First,5,2,sarang
Vis,2004,10.1109/VISUAL.2004.63,arie e. kaufman,2,Last,29,38,arie
Vis,2004,10.1109/VISUAL.2004.64,eric b. lum,1,First,4,4,eric
Vis,2004,10.1109/VISUAL.2004.64,kwan-liu ma,2,Last,15,20,kwan-liu
Vis,2004,10.1109/VISUAL.2004.65,alireza entezari,1,First,3,1,alireza
Vis,2004,10.1109/VISUAL.2004.65,ramsay dyer,2,Middle,1,1,ramsay
Vis,2004,10.1109/VISUAL.2004.65,torsten möller,3,Last,9,11,torsten
Vis,2004,10.1109/VISUAL.2004.68,herbert edelsbrunner,1,First,24,2,herbert
Vis,2004,10.1109/VISUAL.2004.68,john harer,2,Middle,6,1,john
Vis,2004,10.1109/VISUAL.2004.68,vijay natarajan,3,Middle,4,1,vijay
Vis,2004,10.1109/VISUAL.2004.68,valerio pascucci,4,Last,12,9,valerio
Vis,2004,10.1109/VISUAL.2004.69,shyh-kuang ueng,1,First,10,2,shyh-kuang
Vis,2004,10.1109/VISUAL.2004.69,yan-jen su,2,Middle,1,1,yan-jen
Vis,2004,10.1109/VISUAL.2004.69,chi-tang chang,3,Last,1,1,chi-tang
Vis,2004,10.1109/VISUAL.2004.7,alexandre gillet,1,First,2,1,alexandre
Vis,2004,10.1109/VISUAL.2004.7,michel f. sanner,2,Middle,16,1,michel
Vis,2004,10.1109/VISUAL.2004.7,daniel stoffler,3,Middle,2,1,daniel
Vis,2004,10.1109/VISUAL.2004.7,david s. goodsell,4,Middle,9,1,david
Vis,2004,10.1109/VISUAL.2004.7,arthur j. olson,5,Last,24,1,arthur
Vis,2004,10.1109/VISUAL.2004.70,aili li,1,First,1,1,aili
Vis,2004,10.1109/VISUAL.2004.70,klaus mueller,2,Middle,9,13,klaus
Vis,2004,10.1109/VISUAL.2004.70,thomas ernst 0001,3,Last,10,1,thomas
Vis,2004,10.1109/VISUAL.2004.72,alexandra la cruz,1,First,2,2,alexandra
Vis,2004,10.1109/VISUAL.2004.72,matús straka,2,Middle,2,2,matús
Vis,2004,10.1109/VISUAL.2004.72,arnold köchl,3,Middle,2,2,arnold
Vis,2004,10.1109/VISUAL.2004.72,milos srámek,4,Middle,12,4,milos
Vis,2004,10.1109/VISUAL.2004.72,m. eduard gröller,5,Middle,14,18,m.
Vis,2004,10.1109/VISUAL.2004.72,dominik fleischmann,6,Last,4,6,dominik
Vis,2004,10.1109/VISUAL.2004.73,daniel weiskopf,1,First,8,6,daniel
Vis,2004,10.1109/VISUAL.2004.75,miao jin,1,First,6,1,miao
Vis,2004,10.1109/VISUAL.2004.75,yalin wang 0001,2,Middle,5,1,yalin
Vis,2004,10.1109/VISUAL.2004.75,shing-tung yau,3,Middle,12,1,shing-tung
Vis,2004,10.1109/VISUAL.2004.75,xianfeng gu,4,Last,8,1,xianfeng
Vis,2004,10.1109/VISUAL.2004.80,ingrid hotz,1,First,8,3,ingrid
Vis,2004,10.1109/VISUAL.2004.80,louis feng,2,Middle,2,1,louis
Vis,2004,10.1109/VISUAL.2004.80,hans hagen,3,Middle,20,13,hans
Vis,2004,10.1109/VISUAL.2004.80,bernd hamann,4,Middle,15,17,bernd
Vis,2004,10.1109/VISUAL.2004.80,kenneth i. joy,5,Middle,19,12,kenneth
Vis,2004,10.1109/VISUAL.2004.80,boris jeremic,6,Last,6,1,boris
Vis,2004,10.1109/VISUAL.2004.81,yuan zhou,1,First,11,1,yuan
Vis,2004,10.1109/VISUAL.2004.81,michael garland,2,Middle,9,4,michael
Vis,2004,10.1109/VISUAL.2004.81,robert haber,3,Last,27,1,robert
Vis,2004,10.1109/VISUAL.2004.82,susan l. havre,1,First,5,3,susan
Vis,2004,10.1109/VISUAL.2004.82,mudita singhal,2,Middle,1,1,mudita
Vis,2004,10.1109/VISUAL.2004.82,deborah a. payne,3,Middle,8,1,deborah
Vis,2004,10.1109/VISUAL.2004.82,bobbie-jo m. webb-robertson,4,Last,1,1,bobbie-jo
Vis,2004,10.1109/VISUAL.2004.85,martin kraus,1,First,5,4,martin
Vis,2004,10.1109/VISUAL.2004.85,wei qiao,2,Middle,1,1,wei
Vis,2004,10.1109/VISUAL.2004.85,david s. ebert,3,Last,15,9,david
Vis,2004,10.1109/VISUAL.2004.86,sung-eui yoon,1,First,2,2,sung-eui
Vis,2004,10.1109/VISUAL.2004.86,brian salomon,2,Middle,2,2,brian
Vis,2004,10.1109/VISUAL.2004.86,russell gayle,3,Middle,1,1,russell
Vis,2004,10.1109/VISUAL.2004.86,dinesh manocha,4,Last,15,8,dinesh
Vis,2004,10.1109/VISUAL.2004.87,gregory m. nielson,1,First,21,13,gregory
Vis,2004,10.1109/VISUAL.2004.88,robert strzodka,1,First,4,1,robert
Vis,2004,10.1109/VISUAL.2004.88,christoph s. garbe,2,Last,6,1,christoph
Vis,2004,10.1109/VISUAL.2004.90,daqing xue,1,First,2,1,daqing
Vis,2004,10.1109/VISUAL.2004.90,caixia zhang,2,Middle,3,2,caixia
Vis,2004,10.1109/VISUAL.2004.90,roger crawfis,3,Last,14,15,roger
Vis,2004,10.1109/VISUAL.2004.91,michael brasher,1,First,1,1,michael
Vis,2004,10.1109/VISUAL.2004.91,robert haimes,2,Last,17,3,robert
Vis,2004,10.1109/VISUAL.2004.94,yootai kim,1,First,2,1,yootai
Vis,2004,10.1109/VISUAL.2004.94,raghu machiraju,2,Middle,12,9,raghu
Vis,2004,10.1109/VISUAL.2004.94,david s. thompson,3,Last,6,2,david
Vis,2004,10.1109/VISUAL.2004.95,patrick s. mccormick,1,First,8,3,patrick
Vis,2004,10.1109/VISUAL.2004.95,jeff t. inman,2,Middle,6,1,jeff
Vis,2004,10.1109/VISUAL.2004.95,james p. ahrens,3,Middle,12,2,james
Vis,2004,10.1109/VISUAL.2004.95,charles d. hansen,4,Middle,18,18,charles
Vis,2004,10.1109/VISUAL.2004.95,greg roth,5,Last,1,1,greg
Vis,2004,10.1109/VISUAL.2004.99,holger theisel,1,First,10,2,holger
Vis,2004,10.1109/VISUAL.2004.99,tino weinkauf,2,Middle,5,2,tino
Vis,2004,10.1109/VISUAL.2004.99,hans-christian hege,3,Middle,14,7,hans-christian
Vis,2004,10.1109/VISUAL.2004.99,hans-peter seidel,4,Last,17,4,hans-peter
InfoVis,2005,10.1109/INFVIS.2005.1532130,tim dwyer,1,First,7,1,tim
InfoVis,2005,10.1109/INFVIS.2005.1532130,yehuda koren,2,Last,6,4,yehuda
Vis,2005,10.1109/VISUAL.2005.1532781,jarke j. van wijk,1,First,23,22,jarke
InfoVis,2005,10.1109/INFVIS.2005.1532122,martin wattenberg,1,First,11,4,martin
InfoVis,2005,10.1109/INFVIS.2005.1532123,georg zotti,1,First,2,1,georg
InfoVis,2005,10.1109/INFVIS.2005.1532123,m. eduard gröller,2,Last,15,19,m.
InfoVis,2005,10.1109/INFVIS.2005.1532124,michael j. mcguffin,1,First,4,3,michael
InfoVis,2005,10.1109/INFVIS.2005.1532124,ravin balakrishnan,2,Last,12,3,ravin
InfoVis,2005,10.1109/INFVIS.2005.1532125,gerard lommerse,1,First,1,1,gerard
InfoVis,2005,10.1109/INFVIS.2005.1532125,freek nossin,2,Middle,1,1,freek
InfoVis,2005,10.1109/INFVIS.2005.1532125,lucian voinea,3,Middle,6,2,lucian
InfoVis,2005,10.1109/INFVIS.2005.1532125,alexandru telea,4,Last,9,7,alexandru
InfoVis,2005,10.1109/INFVIS.2005.1532126,jeffrey heer,1,First,5,1,jeffrey
InfoVis,2005,10.1109/INFVIS.2005.1532126,danah boyd,2,Last,5,1,danah
InfoVis,2005,10.1109/INFVIS.2005.1532127,james slack,1,First,2,1,james
InfoVis,2005,10.1109/INFVIS.2005.1532127,kristian hildebrand,2,Middle,3,1,kristian
InfoVis,2005,10.1109/INFVIS.2005.1532127,tamara munzner,3,Last,12,5,tamara
InfoVis,2005,10.1109/INFVIS.2005.1532128,michael balzer,1,First,2,1,michael
InfoVis,2005,10.1109/INFVIS.2005.1532128,oliver deussen,2,Last,11,2,oliver
InfoVis,2005,10.1109/INFVIS.2005.1532129,shengdong zhao,1,First,4,1,shengdong
InfoVis,2005,10.1109/INFVIS.2005.1532129,michael j. mcguffin,2,Middle,4,4,michael
